3.218934451514235962e-01;6.765337123062017954e-02;-8.370515540304263036e-02
2.751197815357278587e-01;7.205368405047479254e-03;-1.076476919062109155e-01
-5.873996767444225053e-01;-5.612901311552961903e-02;-3.425920134163597947e-02
-3.217163614278031325e-01;6.152658817896140830e-02;-7.446251305719203684e-02
7.926236611225868645e-01;-1.220815060982448352e-02;-9.728533278230638848e-02
8.951497401666257403e-01;-5.008414882399980783e-02;-5.220151370634535520e-02
6.374521418352784297e-01;-7.346153667879518068e-02;9.747742443483643771e-02
-5.001483002812967538e-01;-2.405860272281044182e-03;-1.040564630264464441e-01
8.935183313870771749e-02;7.142169214479932027e-02;-6.603170965739182940e-02
-6.375441599380207158e-01;2.864528862665078821e-02;-4.687861881015981114e-02
-7.793176910973311777e-01;4.623234638749633418e-03;-6.044948944113250761e-02
4.891437740411692103e-01;-5.837953003179077727e-02;1.265474898507294027e-02
-3.331277845918052538e-01;1.306726933798670748e-02;5.990039355482211503e-02
-2.681571810744154960e-01;-2.183952313536091649e-02;6.732831869966839078e-02
-5.942273957672086215e-01;4.314820889102367885e-02;3.598638872600090632e-02
4.834090991638358148e-02;7.605563335321668950e-03;-6.386396287202901478e-02
-7.313593074042885611e-01;6.983381135410050844e-02;-4.883033187754721310e-02
-7.003715552818885470e-01;3.582082147328428945e-02;-9.731376950435262352e-02
4.499705589426589158e-01;-4.892947211354593817e-02;-8.091086135918687527e-02
-5.524993755724646460e-01;-1.186530987426333006e-01;-4.181174288113042453e-02
-1.147650942080924164e-01;-5.557151807770865926e-02;8.442198521156242530e-02
3.904741357048482908e-01;1.746984889825443921e-02;7.544928449554315353e-02
-5.668217636611690979e-01;-3.436506101246120798e-02;-6.429015386548442290e-02
-5.743870092775512498e-02;-2.154639446119964441e-02;9.817547850835349477e-02
2.019344349888035073e-01;5.595453604499410483e-02;8.489687890446870333e-02
5.320781755346436492e-01;2.180713455958079028e-02;-6.861376247262313682e-03
9.600806489890281181e-01;6.003763666498874996e-02;2.758069335214259621e-02
-3.461273636622294592e-01;-6.474735226762716456e-02;6.379605266707627509e-02
-2.545767595680692441e-02;2.526357489870199868e-02;7.733767971376764860e-02
8.173803072523488922e-01;1.984020994148737865e-02;4.201944048414379962e-02
-4.485042853385792228e-01;-4.001045340200129474e-02;2.728153525264816193e-02
-6.060704517304754679e-01;8.153696656299848355e-02;1.934554416071406283e-02
3.373121477037156479e-01;-4.489756422849917883e-02;7.080845385752494725e-02
-4.658192119212207771e-01;-1.023659916981166929e-01;-3.211359523146251060e-02
-5.303542753570738011e-01;2.580649826656268575e-03;4.397491582878853417e-02
7.657726939559007517e-01;3.366535884245336341e-02;9.900136703117587422e-02
-2.138690918360479087e-01;-2.864916796765651710e-02;-6.932277683096687432e-03
-2.942095641999247224e-01;-2.675363945927681716e-02;-7.872985332560673843e-02
4.824359248893010654e-02;2.023135282140167690e-02;1.837101154082525223e-05
2.361943125556724143e-01;8.943522562746084731e-03;-5.534183015712027670e-02
5.086402907240232807e-01;3.883394655878450157e-03;1.125918788746628346e-01
-2.219150565918757145e-01;-1.537226392981999069e-02;3.281330395726764215e-02
2.685196632702614439e-01;-1.044432030872895906e-03;-4.604574980929768829e-02
5.110685119966181800e-01;-1.106733476580695763e-01;2.842836706286031717e-02
7.973861380765532303e-01;-6.732040138359995929e-02;-1.186152892790524882e-01
-2.226714678893204902e-01;-7.535609837011197909e-02;-6.593807673467406982e-02
-1.859680012540776972e-01;-3.858637412293643154e-02;-2.523570176921382385e-02
8.527767680454094723e-01;1.174246073083878850e-02;3.838090358973428318e-02
6.589732599298302462e-01;1.374984894260163765e-02;6.839434277023760667e-02
2.809846776002736801e-01;8.523143753511524395e-03;-4.418981631728097909e-02
-3.348267073372172553e-01;-2.521132259841175893e-02;-5.467472023782458945e-02
-7.685174588385792482e-01;4.306535376891018618e-02;-1.044332306451398740e-01
-3.236651592350741069e-01;-1.908839340582419233e-02;-7.093661352770504192e-02
-4.821144512278560113e-01;-9.777784480173548620e-02;-1.579175559586840777e-02
-6.702086148745727279e-01;4.384282211811162816e-02;-3.680919273043334328e-02
-4.715967718335083436e-01;-5.076930297500281686e-03;-9.536490128253459833e-03
-6.356117316958953545e-01;-4.018347733357832685e-02;3.381508228350435519e-02
8.600002450207840932e-01;-6.479411197226779551e-02;-6.651295585203495508e-02
-6.556394002583290082e-01;-4.535143065402180013e-02;-4.100025610756959094e-04
-4.827152791269722076e-01;2.919445198366028144e-02;-1.040269617183387785e-01
2.697981601431564957e-01;2.866277718824813622e-02;3.190590904595141941e-02
-2.554619729142139084e-01;5.481992669370693017e-02;9.342168508792485226e-03
9.203265997562534162e-01;-2.886924193430424196e-02;-4.498310811764081457e-02
-3.671617285075042258e-01;-4.484757935198510626e-02;-6.968622430658991118e-02
5.789879609450051534e-01;-1.495255976212316734e-02;-3.519296225868724648e-02
-6.842652865667172568e-01;-2.488367911913296968e-02;9.034586940276891076e-02
1.479015314127869185e-01;-1.170755527858430012e-01;2.080144683390943577e-02
4.642257634873738215e-01;-6.027850281641451008e-02;1.567357028911147213e-02
2.770942393270947046e-01;-1.846929281658098165e-02;-1.025383492869332280e-01
6.534787456290068741e-01;2.644703247234420421e-02;-5.343407730076851075e-02
5.868011042973125813e-01;9.675993737806028866e-03;4.676111160048536386e-02
-3.469902538931707858e-01;-5.331614927211603128e-02;7.492936192965410358e-02
3.022381839977069107e-01;-1.159578564652659766e-01;-5.081042400163349182e-02
-2.581945089142390626e-01;-2.430183773801401423e-02;-1.303330708900589038e-02
